Country_code,Country_name,Series_code,Series_name,Year,Value
KAZ,Kazakhstan,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
KEN,Kenya,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
KGZ,Kyrgyz Republic,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
KHM,Cambodia,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
KIR,Kiribati,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
KNA,St. Kitts and Nevis,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
KOR,"Korea, Rep.",IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
KSV,Kosovo,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
KWT,Kuwait,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
LAC,Latin America & Caribbean,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
LAO,Lao PDR,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
LBN,Lebanon,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
LBR,Liberia,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
LBY,Libya,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
LCA,St. Lucia,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
LIC,Low income,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
LIE,Liechtenstein,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
LKA,Sri Lanka,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
LMC,Lower middle income,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
LMY,Low & middle income,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
LSO,Lesotho,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
LTU,Lithuania,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
LUX,Luxembourg,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
LVA,Latvia,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MAC,"Macao SAR, China",IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MAF,St. Martin (French part),IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MAR,Morocco,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MCO,Monaco,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MDA,Moldova,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MDG,Madagascar,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MDV,Maldives,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MEX,Mexico,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MHL,Marshall Islands,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MIC,Middle income,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MKD,"Macedonia, FYR",IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MLI,Mali,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MLT,Malta,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MMR,Myanmar,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MNA,Middle East & North Africa,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MNE,Montenegro,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MNG,Mongolia,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MNP,Northern Mariana Islands,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MOZ,Mozambique,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MRT,Mauritania,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MUS,Mauritius,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MWI,Malawi,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MYS,Malaysia,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
MYT,Mayotte,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
NAM,Namibia,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
NCL,New Caledonia,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
NER,Niger,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
NGA,Nigeria,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
NIC,Nicaragua,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
NIU,Niue,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
NLD,Netherlands,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
NOR,Norway,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
NPL,Nepal,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
NRU,Nauru,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
NZL,New Zealand,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
OMN,Oman,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
PAK,Pakistan,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
PAN,Panama,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
PER,Peru,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
PHL,Philippines,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
PLW,Palau,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
PNG,Papua New Guinea,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
POL,Poland,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
PRI,Puerto Rico,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
PRK,"Korea, Dem. Rep.",IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
PRT,Portugal,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
PRY,Paraguay,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
PYF,French Polynesia,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
QAT,Qatar,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
ROM,Romania,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
RUS,Russian Federation,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
RWA,Rwanda,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SAS,South Asia,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SAU,Saudi Arabia,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SDN,Sudan,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SEN,Senegal,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SGP,Singapore,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SID,Small island developing states,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SLB,Solomon Islands,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SLE,Sierra Leone,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SLV,El Salvador,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SMR,San Marino,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SOM,Somalia,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SRB,Serbia,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SSA,Sub-Saharan Africa,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
STP,Sao Tome and Principe,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SUR,Suriname,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SVK,Slovak Republic,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SVN,Slovenia,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SWE,Sweden,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SWZ,Swaziland,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SXM,Sint Maarten (Dutch part),IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SYC,Seychelles,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
SYR,Syrian Arab Republic,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
TCA,Turks and Caicos Islands,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
TCD,Chad,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
TGO,Togo,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
THA,Thailand,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
TJK,Tajikistan,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
TKM,Turkmenistan,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
TMP,Timor-Leste,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
TON,Tonga,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
TTO,Trinidad and Tobago,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
TUN,Tunisia,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
TUR,Turkey,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
TUV,Tuvalu,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
TZA,Tanzania,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
UGA,Uganda,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
UKR,Ukraine,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
UMC,Upper middle income,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
URY,Uruguay,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
USA,United States,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
UZB,Uzbekistan,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
VCT,St. Vincent and the Grenadines,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
VEN,"Venezuela, RB",IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
VIR,Virgin Islands (U.S.),IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
VNM,Vietnam,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
VUT,Vanuatu,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
WBG,West Bank and Gaza,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
WLD,World,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
WSM,Samoa,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
YEM,"Yemen, Rep.",IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
ZAF,South Africa,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
ZAR,"Congo, Dem. Rep.",IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
ZMB,Zambia,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
ZWE,Zimbabwe,IC.BUS.EASE.XQ,Ease of doing business (ranking 1-183; 1=best),1995,
ABW,Aruba,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
ADO,Andorra,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
AFG,Afghanistan,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
AGO,Angola,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
ALB,Albania,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,0.0
ARE,United Arab Emirates,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
ARG,Argentina,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,2135200000.0
ARM,Armenia,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
ASM,American Samoa,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
ATG,Antigua and Barbuda,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
AUS,Australia,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
AUT,Austria,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
AZE,Azerbaijan,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
BDI,Burundi,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
BEL,Belgium,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
BEN,Benin,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
BFA,Burkina Faso,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
BGD,Bangladesh,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
BGR,Bulgaria,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
BHR,Bahrain,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
BHS,"Bahamas, The",IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
BIH,Bosnia and Herzegovina,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
BLR,Belarus,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
BLZ,Belize,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,60000000.0
BMU,Bermuda,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
BOL,Bolivia,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,252400000.0
BRA,Brazil,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,401630000.0
BRB,Barbados,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
BRN,Brunei Darussalam,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
BTN,Bhutan,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
BWA,Botswana,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
CAF,Central African Republic,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
CAN,Canada,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
CHE,Switzerland,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
CHI,Channel Islands,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
CHL,Chile,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,933800000.0
CHN,China,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,987370000.0
CIV,Cote d'Ivoire,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,37600000.0
CMR,Cameroon,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
COG,"Congo, Rep.",IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
COK,Cook Islands,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
COL,Colombia,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,1273200000.0
COM,Comoros,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
CPV,Cape Verde,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
CRI,Costa Rica,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,58100000.0
CUB,Cuba,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
CUW,Curacao,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
CYM,Cayman Islands,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
CYP,Cyprus,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
CZE,Czech Republic,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
DEU,Germany,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
DJI,Djibouti,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
DMA,Dominica,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
DNK,Denmark,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
DOM,Dominican Republic,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,285000000.0
DZA,Algeria,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
EAP,East Asia & Pacific,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,8765370000.0
ECA,Europe & Central Asia,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
ECU,Ecuador,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
EGY,"Egypt, Arab Rep.",IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
EMU,Euro area,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
ERI,Eritrea,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
ESP,Spain,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
EST,Estonia,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
ETH,Ethiopia,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
FIN,Finland,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
FJI,Fiji,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
FRA,France,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
FRO,Faeroe Islands,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
FSM,"Micronesia, Fed. Sts.",IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
GAB,Gabon,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
GBR,United Kingdom,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
GEO,Georgia,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
GHA,Ghana,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
GIB,Gibraltar,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
GIN,Guinea,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,36400000.0
GMB,"Gambia, The",IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
GNB,Guinea-Bissau,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
GNQ,Equatorial Guinea,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
GRC,Greece,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
GRD,Grenada,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,0.0
GRL,Greenland,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
GTM,Guatemala,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,34800000.0
GUM,Guam,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
GUY,Guyana,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
HIC,High income,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
HKG,"Hong Kong SAR, China",IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
HND,Honduras,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,25300000.0
HRV,Croatia,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
HTI,Haiti,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,4700000.0
HUN,Hungary,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
IDN,Indonesia,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,2470000000.0
IMY,Isle of Man,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
IND,India,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,1008300000.0
IRL,Ireland,IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
IRN,"Iran, Islamic Rep.",IE.PPI.ENGY.CD,Invest. in energy w/ private participation ($),1995,
